0,0.0
1,0.0
2,0.0
3,0.7778
10,3.5278
11,4.8889
12,2.2
13,3.25
14,3.9722
15,4.0278
16,4.4167
17,4.9722
18,5.1667
19,4.8056
20,4.0556
21,3.8333
22,6.1
23,6.1389
24,5.8889
25,6.3611
26,5.6667
27,6.1
28,6.0278
29,6.6111
30,7.1944
31,7.6111
32,7.9167
33,8.2778
34,8.3056
35,8.5278
36,8.3056
37,7.8611
38,7.7222
39,7.8889
40,7.0
41,6.7778
42,6.5
43,5.8
44,5.7222
45,5.4722
46,5.5278
47,5.7778
48,5.6
49,4.8333
50,4.2778
51,3.5556
52,2.3889
53,0.8889
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.4722
69,1.7
70,2.1667
71,3.6389
72,1.0
73,3.1944
74,3.5
75,3.2222
76,4.9444
77,4.25
78,4.3611
79,2.1389
81,4.4
82,6.8611
83,6.5278
84,6.5
85,6.1
86,5.9722
87,6.5278
88,6.0556
89,5.8056
90,6.0833
91,6.4167
92,6.1
93,6.1944
94,6.9
95,5.4444
96,6.4722
97,6.1
98,6.3611
99,6.8889
100,6.9
101,6.5833
102,6.7
103,7.0556
104,6.3333
105,5.6667
106,5.5833
107,6.3611
108,5.9167
109,6.2222
110,5.1667
111,4.3889
112,4.3056
113,4.4
114,4.6111
115,3.5556
116,3.75
117,0.9444
118,1.25
119,0.6111
120,0.1389
121,0.0
122,0.0
123,0.0
124,0.3333
135,1.4444
136,2.3056
137,4.2778
138,1.5278
139,3.4444
140,3.6389
141,3.8611
142,3.6944
143,4.5
144,4.3333
145,4.5556
146,4.5556
147,4.7
148,4.6944
149,4.3611
150,4.8056
151,5.5833
152,5.5
153,5.4722
154,5.75
155,6.4167
156,6.2778
157,5.9722
158,6.1389
159,6.1944
160,6.7222
161,6.8056
162,6.8611
163,5.5833
164,5.3056
165,5.4167
166,5.5833
167,5.1667
168,5.0556
169,4.8611
170,4.5
171,4.6667
172,2.0
173,4.0556
174,4.5833
175,4.3889
176,4.2778
177,3.0278
178,3.3889
179,3.3
180,3.1944
181,3.7778
182,1.1667
183,2.0556
184,1.9167
185,1.7222
186,0.8889
187,0.6
188,0.9722
189,1.1389
190,1.25
191,0.9444
192,0.8
193,0.6389
194,0.4444
195,0.2222
196,0.8889
197,0.8611
198,0.8889
199,0.8611
200,0.0556
218,0.8
219,0.8611
220,3.1111
221,1.2778
222,3.3889
223,3.8056
224,5.4167
225,4.6944
226,2.2
227,4.2778
228,5.0
229,4.6944
230,4.0556
231,5.7778
232,6.0556
233,6.1389
234,6.25
235,6.2778
236,6.2222
237,6.4722
238,6.4
239,6.0278
240,6.1944
241,6.1944
242,6.3611
243,6.4167
244,5.3889
245,5.6
246,5.3611
247,6.1
248,6.1667
249,5.9444
250,5.6667
251,4.25
252,4.75
253,4.7
254,3.5278
255,4.5
256,4.7778
257,3.1111
258,3.9444
259,4.7
260,3.7778
261,4.4167
262,4.4722
263,4.1944
264,3.6389
265,3.3
266,3.3611
267,3.2222
268,4.2
269,1.3333
270,2.1667
271,1.7778
272,1.3611
273,1.2222
274,0.7222
275,0.5833
276,0.6667
277,0.6944
278,0.6
279,0.6111
280,0.0278
298,0.6111
299,0.6389
300,3.6944
301,1.4167
302,3.1389
303,3.4167
304,3.6
305,3.4444
306,4.0
307,3.2222
308,3.9167
309,6.0278
310,3.7778
312,4.0833
313,5.25
314,5.6667
315,3.3889
316,5.1667
317,4.5833
318,5.9722
319,4.2778
320,5.1944
321,4.7778
322,6.1
323,7.75
324,8.0278
325,7.1667
326,6.5556
327,6.2222
328,6.7778
329,6.8333
330,7.4444
331,8.1389
332,7.4722
333,6.0278
334,5.6944
335,6.5278
336,6.5556
337,6.0278
338,5.75
339,4.4722
340,3.3611
341,3.6
342,4.5556
343,2.0278
344,3.9444
345,3.0278
346,3.4167
347,1.9
348,2.0
349,3.6
350,1.25
351,1.25
352,0.4444
353,0.3611
354,0.6389
355,0.6389
356,0.0278
372,0.6389
373,0.6
374,3.1389
375,1.1944
376,3.7222
377,3.8056
378,3.6
379,4.8611
380,3.5
381,4.2222
382,4.0
383,5.6944
384,6.5278
385,6.8889
386,6.0278
387,6.3056
388,6.4
389,6.5833
390,7.25
391,6.9
392,6.9167
393,6.9
394,7.1111
395,6.6389
396,7.2
397,6.8056
398,7.4722
399,8.0833
400,8.4167
401,8.4444
402,8.6667
403,8.25
404,7.5
405,7.25
406,7.0
407,6.75
408,6.2222
409,5.5833
410,5.3
411,4.5833
412,3.6389
413,4.2
414,3.3611
415,3.3611
416,0.9444
417,3.1389
418,0.9722
419,0.4167
420,0.3056
421,0.4167
422,0.5
423,0.5
424,0.4167
425,0.5
426,0.4167
427,0.5
428,0.5
429,0.4167
430,0.5278
431,0.5
432,0.4167
433,3.8056
434,1.4167
435,3.7222
436,2.75
438,4.6667
439,6.1667
440,5.0556
441,5.0
442,3.1944
444,3.4722
446,5.9167
447,4.5556
448,5.25
450,6.0833
451,5.25
452,4.4722
453,3.9167
455,5.4444
456,7.5278
457,4.0278
459,5.2222
460,3.7778
462,3.6389
463,4.0
464,4.2778
465,4.0
466,5.6667
467,2.75
469,3.3611
470,5.8056
471,4.3889
472,5.0278
473,3.5556
475,3.7778
476,3.1389
477,2.9444
478,2.2778
480,3.2778
481,1.0556
482,1.4722
483,0.6667
485,0.6667
486,0.3611
487,0.1944
488,0.25
490,0.3056
491,1.0
492,1.0
493,1.0278
494,1.25
495,0.8889
496,0.75
497,0.9444
498,1.1667
499,2.0278
500,4.2222
501,1.4722
502,4.3333
503,1.6389
504,4.6389
505,1.9722
506,3.8333
507,4.3889
508,4.0278
509,4.2
510,2.2
512,4.9722
513,4.1389
514,4.8611
515,6.2222
516,5.4722
517,5.1389
518,5.4722
519,5.4722
520,5.1111
521,5.8
522,3.3611
524,4.25
525,3.9444
526,3.4167
528,3.2222
529,4.5278
530,3.7222
532,4.9444
533,4.75
534,4.3056
536,4.5
537,4.0278
538,3.9722
539,3.0278
540,4.0
541,1.8056
543,3.1944
544,3.3889
545,3.4444
546,4.0278
547,1.25
548,2.25
549,2.0833
551,1.4
552,1.4167
553,0.3333
555,0.3611
556,0.3056
557,0.0556
559,0.1389
560,0.1389
561,0.3056
