0,-0.2744674021021375
1,-0.2953295996666657
2,-0.4170754301895732
3,-0.3710361168408542
4,-0.3864030242499994
5,-0.3479124554275524
6,0.018325158087886
7,0.6453777329334908
8,0.2163458534834113
9,0.1324852791923984
10,0.326813017019002
11,0.1429744347624702
12,0.1463729863895482
13,0.0709030090402837
14,0.0629232865676951
15,-0.0974430772499993
16,0.0449130626895733
17,0.0498392122090256
18,-0.1206753705225647
19,-0.0398904706057002
20,-0.0397041209619948
21,0.0688789350710895
22,0.1039831011876478
23,0.0494432192161519
24,0.0596318859857474
25,-0.0117819894999992
26,0.0370630949881514
27,0.0271677050239228
28,-0.144101982582938
29,0.0828266870379142
30,-0.2336817797867295
31,-0.1207151916666665
32,-0.1765917393720371
33,-0.1567686399166658
34,-0.2569621162085304
35,-0.0490192737767217
36,-0.1141671092161509
37,-0.2211446052014209
38,-0.1270555164489312
39,-0.2419773417220893
40,-0.536116278087885
41,-0.5603091205819466
42,-0.520905488420427
43,-0.5726154059715647
44,-0.6143971046674579
45,-0.5464516952019004
46,-0.5223473687885966
47,-0.5286435028199048
48,-0.5322774754275524
49,-0.7177233233610442
50,-0.900797872078384
51,-1.7129940176303324
52,-0.7811730476722094
53,-0.3686997581828973
54,-0.1431423146453898
55,-0.1192777481947741
56,-0.154078544156769
57,-0.1542733495823382
58,-0.0578499615721034
59,-0.1210234006666658
60,-0.0953108546437053
61,-0.1250614486052006
62,-0.1385859006532063
63,0.2182189767499994
64,0.8283528528554495
65,0.3122078636935863
66,0.5259113057244651
67,0.4273626260213767
68,0.3078590944786724
69,0.2562540538004753
70,0.3453245247505934
71,0.2787650907600945
72,0.2153340014133008
73,0.2105153120497628
74,0.2795035344999992
75,0.1385270647274876
76,0.0918214575653203
77,0.0081923962114004
78,0.0273374927315913
79,-0.0371932306279619
80,0.0265059074465554
81,0.0217353565676951
82,-0.1048775794774343
83,-0.0584108590624999
84,0.0434439199061032
85,0.0475692907655494
86,0.0182348180660372
87,0.1306824301798557
88,0.0445119417695955
89,0.1127996585697394
90,0.1563779946235292
91,0.1066239695833328
92,0.2561208822511847
93,0.0346493868764836
94,-0.0914906869477433
95,-0.362664359097387
96,-0.3023701590995257
97,-0.3291307407125883
98,-0.2378509560833331
99,-0.3018194064810419
100,-0.2317048176128264
101,-0.3351614810570062
102,-0.2279302492772504
103,-0.2667222450356293
104,-0.234858785332541
105,-0.2104050533372916
106,-0.2532747888717331
107,-0.1775865517102135
108,-0.2172591268127962
109,-0.2900811728741088
110,-0.4939989292399045
111,-0.6682381754750586
112,-0.485338329548693
113,-0.4153267684085512
114,-0.8647908320023685
115,-0.7134652340023748
116,-1.0281748416627072
117,-0.3173835467224871
118,-0.2726364617848697
119,-0.2660832302488142
120,-0.1631438038782814
121,-0.1914661474113474
122,-0.2170717118408542
123,-0.1698618677132694
124,-0.2294709512589065
125,-0.1813135445843224
126,-0.1936509835833327
127,-0.1705169121021375
128,-0.176747978313539
129,-0.199440706175771
130,-0.1824060193705461
131,-0.1945713723222742
132,-0.1892893093349168
133,-0.1732515931235154
134,-0.09842056432304
135,0.3051685059026119
136,0.5950651870833322
137,0.1625318298693583
138,0.4246768617814723
139,0.4345161229691201
140,0.286456672304038
141,0.3534144286579569
142,0.1704912890261283
143,0.0803517860308057
144,0.1580268272327782
145,0.1090541408669825
146,0.092639066627078
147,0.0946189593198087
148,0.0277491013388618
149,0.0473153474822689
150,0.0504448485510678
151,0.1475819297030872
152,0.0287351150593819
153,0.0582752042772504
154,0.0550717122911691
155,0.0587818037322266
156,0.1377160408293838
157,0.0898647863064127
158,0.1813251914370544
159,0.0636337445843224
160,0.1684582618838857
161,0.2411900144774343
162,0.3235262751781468
163,-0.0241765369002371
164,-0.2240854465558193
165,-0.3459767485035626
166,-0.230274584097387
167,-0.2531533248933647
168,-0.2484180512826601
169,-0.221793734166666
170,-0.271746697304037
171,-0.2281618450118758
172,-0.2997767417061609
173,-0.2032148022499994
174,-0.2249775954750585
175,-0.2068946919239907
176,-0.2033598190527578
177,-0.2316303105633797
178,-0.1897155841448922
179,-0.1812110522802844
180,-0.1915807483890211
181,-0.2146172601536639
182,-0.157213148293838
183,-0.1970155985
184,-0.1881854305687199
185,-0.1864125367102135
186,-0.1616699627672207
187,-0.1621917417695955
188,-0.1420287103206643
189,-0.1490144925890729
190,-0.1442716236848333
191,-0.1393968599166665
192,-0.1496969981591447
193,-0.1252898535748213
194,-0.1167037937410924
195,-0.1789922771563981
196,-0.1039991754964529
197,-0.0852246801781468
198,-0.157225523764845
199,-0.0754599588479805
200,-0.105045294156769
201,-0.0639994557600944
202,-0.0634706886460801
203,-0.1398810306769589
204,-0.099481725082938
205,-0.0455811228503562
206,-0.1121483824166658
207,-0.0720637365914486
208,-0.065704554999999
209,-0.1417479218127962
210,-0.0362916264677798
211,-0.0839337958865243
212,-0.083049048087886
213,-0.0858268668333327
214,-0.0854108090284352
215,-0.0835615096080759
216,-0.0807080306888357
217,-0.0836430375771971
218,-0.0446389368333327
219,0.3890017864999994
220,0.7381270251540276
221,0.1664824423159137
222,0.3432979723752967
223,0.2070903590498809
224,0.2216698892992864
225,0.1981968223040379
226,0.2903071218171016
227,0.1893287651184828
228,0.2129044679334908
229,0.1910666190617576
230,0.1837523955463172
231,0.127277303436018
232,0.0835082945833324
233,0.1082449661137437
234,-0.0096459234323039
235,-0.0136081827315913
236,-0.0774237341350704
237,0.0070734568779903
238,-0.0204436272051881
239,0.0127533259785195
240,-0.0057101132269493
241,-0.0655391696912105
242,-0.0116561702137762
243,0.0436070585900466
244,0.0178220140498809
245,-0.2533322613981038
246,-0.303458747921615
247,-0.3428810150475051
248,-0.3063588142517813
249,-0.2726015762945359
250,-0.291793260225653
251,-0.2683364988242279
252,-0.2901769144194304
253,-0.3026341507482177
254,-0.2218445920902607
255,-0.317695480851319
256,-0.2574038442253524
257,-0.3009127459144887
258,-0.2573837985154394
259,-0.2058697688836098
260,-0.2347656105106879
261,-0.2457100310663504
262,-0.1887908240380041
263,-0.2951545419239897
264,-0.1766967321615195
265,-0.2111085232422803
266,-0.1803377867180085
267,-0.1978404286104507
268,-0.2300794562291168
269,-0.3146520452245853
270,-0.3928297076722084
271,-0.5397212991587675
272,-0.4822431867942576
273,-0.4725692488652481
274,-0.4016497091706152
275,-0.0796489636910372
276,-0.112419018092099
277,-0.125190530017238
278,-0.094301892904018
279,-0.097120775558194
280,-0.1031352103087885
281,-0.0487956542042751
282,-0.0820590656057002
283,-0.1149427896080749
284,-0.085147810950118
285,-0.0391543895130636
286,-0.0952526203800472
287,-0.0608874167102135
288,-0.0691647687085304
289,-0.0700381603333327
290,-0.0561075483491683
291,-0.0576309566864599
292,-0.0618748490284352
293,-0.0608804285985739
294,-0.0603656377078378
295,-0.0638014592636571
296,-0.0582715335866981
297,-0.0606614677672207
298,0.0561401595368162
299,0.6396125408313541
300,0.5721260173634208
301,0.1148682497505934
302,0.178138612529691
303,0.2431909437767217
304,0.1442509298218521
305,0.1846392343838857
306,0.0886325492874106
307,0.1857882654037998
308,0.1134310281235144
309,0.1036336956057002
310,0.2226086311492885
311,0.1100866509999991
312,0.0760038613507104
313,0.0920567239904979
314,0.0181574434085503
315,0.0694877839573457
316,0.0469224853333332
317,0.1048079909123218
318,0.0756067091923983
319,0.0524154960332536
320,0.0616467915083131
321,0.1078801381116386
322,0.0838352382464447
323,0.1006614187885985
324,0.0171814371496427
325,0.1115768491686458
326,0.2310642407125893
327,0.0483686286966818
328,-0.0019007663657956
329,-0.1184415041686458
330,0.0674119836104507
331,-0.0209550174346786
332,0.2314392693705452
333,0.0604573000947866
334,0.1111013677990429
335,0.1544359687918658
336,-0.3502558731147532
337,-0.3479427708413455
338,-0.3608940374821848
339,-0.3053804622183096
340,-0.4414692940498819
341,-0.485480299715639
342,-0.3233608898693583
343,-0.3956552341448932
344,-0.2435651168601895
345,-0.2630377021666661
346,-0.2234823990165876
347,-0.2868713002612823
348,-0.2325736728266026
349,-0.3145185992755339
350,-0.3760885215558183
351,-0.378945687725118
352,-0.3505097035866981
353,-0.3723877810189571
354,-0.196255583124999
355,-0.2043845954999993
356,-0.1931840168883603
357,-0.1934675432345971
358,-0.1319192421496427
359,-0.1232842655344415
360,-0.1314347330760092
361,-0.220582073254156
362,-0.116517444097387
363,-0.1404540558313532
364,-0.1397122285900466
365,-0.1372814254166664
366,-0.1682737282660328
367,-0.1384810789786222
368,-0.13666649932304
369,-0.1496629573341228
370,-0.1411878075534435
371,-0.1158212063333334
372,0.4040106308333328
373,0.6970198779453675
374,0.1412928122499995
375,0.3189024746437053
376,0.1882760607464447
377,0.2301324924940616
378,0.1915464693942987
379,0.2221939976722084
380,0.1691519009619948
381,0.1115558848337289
382,0.0486591100355447
383,0.0780848641028702
384,0.2182141527240563
385,0.0103051352969117
386,0.0738107645011868
387,0.1374278833412313
388,-0.0463241920546314
389,-0.001759566387559
390,0.0683643775235845
391,0.0757324952018994
392,0.1672651108194774
393,-0.0413575711018952
394,-0.1102048499168644
395,0.1089097198931109
396,-0.0695456870308788
397,0.0709992142517813
398,-0.0166387710900466
399,0.0989304191666662
400,-0.0866633645616104
401,-0.0045911893467926
402,0.0490705199287402
403,0.1059537486698336
404,0.1978800279097382
405,0.0719938554750585
406,-0.3634144164133018
407,-0.4971762403436018
408,-0.2462377604513059
409,-0.4401718346555821
410,-0.3927807908907361
411,-0.4798340269477433
412,-0.5433511539691942
413,-0.5177841318883614
414,-0.5714272061995236
415,-0.5096871113908862
416,-0.4880365901764698
417,-0.4773166121682456
418,-0.4649907962740376
419,-0.0341136316508316
420,-0.0009061251425174
421,-0.0139268373104266
422,-0.0255299011876478
423,-0.010263206627078
424,-0.0138411197862237
425,0.0143745456413295
426,-0.0602574489336495
427,-0.0246377522684086
428,0.0287918574166668
429,-0.0283045016587676
430,0.0133100233016632
431,-0.0222307415833337
432,0.1095068170497628
433,0.8729973226666667
434,0.3955247893942988
435,0.475669112410926
436,0.4180311676128265
437,0.1708686470546314
438,0.2772539806161143
439,0.2628391843349168
440,0.3076516149049876
441,0.3234796877672207
442,0.2065685800475061
